"Symbol","EndDate","Source","StateTypeCode","RDPerson","RDPersonRatio","RDSpendSum","RDSpendSumRatio"
"600493","2012-12-31","0","1","","","5649093.2300","0.6700"
"600493","2013-12-31","0","1","","","6123382.0500","0.7000"
"600493","2014-12-31","0","1","","","4682475.1900","0.6000"
"600493","2015-12-31","0","1","63","4.0100","5495856.6000","0.7600"
"600493","2016-12-31","0","1","97","6.1800","8678208.7800","1.1400"
"600493","2017-12-31","0","1","123","7.9400","14321877.7100","1.7400"
"600493","2018-12-31","0","1","128","8.5400","19221707.8400","1.9100"
"600493","2019-12-31","0","1","131","8.7900","19622858.7600","1.9200"
"600493","2020-12-31","0","1","135","9.3800","19874004.5200","1.8900"
"600493","2021-12-31","0","1","81","5.7000","25464364.6400","1.9600"
"600495","2001-12-31","1","1","","","","0.1400"
"600495","2002-12-31","1","1","","","","0.1900"
"600495","2003-12-31","1","1","","","","0.5300"
"600495","2010-12-31","0","1","","","47137158.5300",""
"600495","2011-12-31","0","1","","","60304551.8700",""
"600495","2012-12-31","0","1","","","63923504.8700","2.3400"
"600495","2013-12-31","0","1","","","104191947.7500","3.6800"
"600495","2014-12-31","0","1","","","82633267.4800","3.3000"
"600495","2015-12-31","0","1","137","7.5600","75326562.6800","3.7500"
"600495","2016-12-31","0","1","136","7.4100","48517848.3400","5.0500"
"600495","2017-12-31","0","1","115","6.7200","63883688.4700","4.7300"
"600495","2018-12-31","0","1","118","8.6900","77457477.7500","5.6400"
"600495","2019-12-31","0","1","134","9.8000","95641604.0000","6.6500"
"600495","2020-12-31","0","1","147","11.2000","78133585.1200","6.8600"
"600495","2021-12-31","0","1","106","8.3000","77241358.8500","6.4000"
"600495","2022-12-31","0","1","108","8.4000","82486232.0300","6.6200"
"600496","1999-12-31","1","2","","","","3.1500"
"600496","2000-12-31","1","2","","","1034800.0000","5.2500"
"600496","2001-12-31","1","2","52","","610400.0000","3.4200"
"600496","2007-12-31","0","1","","","67800000.0000",""
"600496","2010-12-31","0","1","","","80000000.0000",""
"600496","2011-12-31","0","1","","","95000000.0000",""
"600496","2012-12-31","0","1","","","206836886.0800","3.3700"
"600496","2013-12-31","0","1","","","220347828.5600","2.9300"
"600496","2014-12-31","0","1","","","246449772.5900","3.5800"
"600496","2015-12-31","0","1","743","10.8400","251902948.2600","3.5000"
"600496","2016-12-31","0","1","631","11.1900","213915805.3500","3.5200"
"600496","2017-12-31","0","1","683","11.9100","234570899.0400","3.5900"
"600496","2018-12-31","0","1","890","14.6800","293212871.5200","3.4000"
"600496","2019-12-31","0","1","1102","16.9900","402491733.5100","3.9300"
"600496","2020-12-31","0","1","1106","16.1800","442676227.2300","3.8500"
"600496","2021-12-31","0","1","1239","17.4100","555237274.4200","3.6700"
"600497","2001-12-31","1","1","","","3278254.1800","0.5500"
"600497","2002-12-31","1","1","","","3931241.3600","0.6500"
"600497","2003-12-31","1","1","","","6089870.0300","0.9600"
"600497","2007-12-31","0","1","","","664319.9700",""
"600497","2008-12-31","0","1","","","14686007.2600",""
"600497","2009-12-31","0","1","","","25871000.3600",""
"600497","2012-12-31","0","1","","","32340829.6200","0.2700"
"600497","2013-12-31","0","1","","","19108850.3700","0.1100"
"600497","2014-12-31","0","1","","","9995401.7100","0.0500"
"600497","2015-12-31","0","1","594","5.1800","39224011.4700","0.2200"
"600497","2016-12-31","0","1","1189","10.9800","25885226.2400","0.1800"
"600497","2017-12-31","0","1","1217","11.7500","64433639.5800","0.3500"
"600497","2018-12-31","0","1","1217","11.3700","86696986.3800","0.4600"
"600497","2019-12-31","0","1","1278","12.6100","338373024.7800","2.0600"
"600497","2020-12-31","0","1","1865","19.1600","659585864.7700","3.4400"
"600497","2021-12-31","0","1","425","4.9800","623781058.3900","2.8700"
"600498","2007-12-31","0","1","843","","",""
"600498","2008-12-31","0","1","1849","","",""
"600498","2009-12-31","0","1","2316","","",""
"600498","2010-12-31","0","1","2476","","576492795.7200",""
"600498","2011-12-31","0","1","2443","","691399463.3400",""
"600498","2012-12-31","0","1","","","796625560.3200","9.7400"
"600498","2013-12-31","0","1","","","1002427955.7600","11.0000"
"600498","2014-12-31","0","1","","","1176393064.6900","10.9700"
"600498","2015-12-31","0","1","4177","38.8500","1468651956.9900","10.8900"
"600498","2016-12-31","0","1","4817","38.4700","1860412249.7600","10.7200"
"600498","2017-12-31","0","1","5548","40.9100","2139123074.4500","10.1600"
"600498","2018-12-31","0","1","6298","41.8600","2540320814.4400","10.4800"
"600498","2019-12-31","0","1","6559","43.2300","2842713845.6700","11.5300"
"600498","2020-12-31","0","1","7054","44.1300","3123497743.9400","14.8200"
"600498","2021-12-31","0","1","7396","45.1300","3725736268.3500","14.1600"
"600499","1999-12-31","1","2","","","1245200.0000","2.0600"
"600499","2000-12-31","1","2","","","1688300.0000","1.5700"
"600499","2001-12-31","1","2","","","2800000.0000","1.9000"
"600499","2002-06-30","1","2","","","1282300.0000","1.2300"
"600499","2010-12-31","0","1","","","42910966.6300",""
"600499","2012-12-31","0","1","","","104452000.0000","3.9300"
"600499","2013-12-31","0","1","","","152524800.0000","4.0000"
"600499","2014-12-31","0","1","","","183134000.0000","4.1000"
"600499","2015-12-31","0","1","682","14.7800","167000500.0000","4.6500"
"600499","2016-12-31","0","1","500","10.8900","191609600.0000","4.3700"
"600499","2017-12-31","0","1","521","10.2800","259149900.0000","4.5200"
"600499","2018-12-31","0","1","662","13.3000","271373900.0000","4.4700"
"600499","2019-12-31","0","1","648","13.1700","274884300.0000","4.2800"
"600499","2020-12-31","0","1","720","8.3700","315714700.0000","4.2700"
"600499","2021-12-31","0","1","831","7.8400","301638000.0000","3.0800"
"600500","2012-12-31","0","1","","","41340764.6000","0.0800"
"600500","2013-12-31","0","1","","","36886104.8400","0.0800"
"600500","2014-12-31","0","1","","","48346710.0000","0.1300"
"600500","2015-12-31","0","1","158","1.7000","283226147.3200","0.6500"
"600500","2016-12-31","0","1","252","1.4900","318191728.2200","0.7800"
"600500","2017-12-31","0","1","251","1.3200","499107757.6300","0.8000"
"600500","2018-12-31","0","1","891","3.2200","660304260.0700","1.1000"
"600500","2019-12-31","0","1","997","3.7900","967514286.2600","1.8300"
"600500","2020-12-31","0","1","1041","3.8600","1177369971.9700","2.1700"
"600500","2021-12-31","0","1","905","3.6000","1485099376.2700","1.8400"
"600501","2012-12-31","0","1","","","79183160.9900","1.9800"
"600501","2013-12-31","0","1","","","86769981.8700","2.3000"
"600501","2014-12-31","0","1","","","82709936.4400","2.2800"
"600501","2015-12-31","0","1","529","18.5000","90417361.6900","2.8400"
"600501","2016-12-31","0","1","518","18.9300","140279558.8900","4.4100"
"600501","2017-12-31","0","1","485","18.2700","154718532.8600","5.8700"
"600501","2018-12-31","0","1","485","19.1700","183864566.8700","6.9900"
"600501","2019-12-31","0","1","447","19.1800","161899391.6600","5.4000"
"600501","2020-12-31","0","1","470","20.4300","185108822.5800","5.0000"
"600501","2021-12-31","0","1","475","22.5600","178494166.7400","4.3800"
"600502","2000-12-31","1","1","","","3485000.0000","1.1500"
"600502","2001-12-31","1","1","","","4045000.0000","1.0800"
"600502","2002-12-31","1","1","","","1505000.0000","0.3200"
"600502","2012-12-31","0","1","","","960467.6000","0.0100"
"600502","2013-12-31","0","1","","","1780259.1000","0.0300"
"600502","2014-12-31","0","1","","","3321310.8600","0.0400"
"600502","2015-12-31","0","1","413","7.7000","608158.4500","0.0066"
"600502","2016-12-31","0","1","332","6.2400","2982697.8600","0.0300"
"600502","2017-12-31","0","1","1560","10.6700","186651602.1300","0.5300"
"600502","2018-12-31","0","1","1790","11.4300","210641699.5500","0.5400"
"600502","2019-12-31","0","1","1985","11.9700","426243421.2600","0.9000"
"600502","2020-12-31","0","1","2084","11.4500","704109408.5500","1.2400"
"600502","2021-12-31","0","1","1926","11.5000","1199532010.3700","1.6800"
"600503","1999-12-31","1","1","","","5590000.0000","5.3000"
"600503","2000-12-31","1","1","","","7240000.0000","5.5000"
"600503","2001-12-31","1","1","131","","8790000.0000","4.6000"
"600503","2015-12-31","0","1","102","34.0000","21052633.8800","4.8900"
"600503","2016-12-31","0","1","73","29.9200","11325500.0000","1.1800"
"600503","2017-12-31","0","1","114","25.7900","24949800.0000","1.1800"
"600503","2018-12-31","0","1","83","19.0400","18984802.8000","4.9100"
"600503","2019-12-31","0","1","52","17.9900","19084488.9000","0.8100"
"600503","2020-12-31","0","1","24","8.8900","7345001.1800","0.6800"
"600503","2021-12-31","0","1","11","5.2900","4006105.5800","0.7600"
"600506","2000-12-31","1","1","","","1238400.0000","1.6700"
"600506","2021-12-31","0","1","111","10.3600","772881.3700","0.2200"
"600507","2012-12-31","0","1","","","19314196.0900","0.1400"
"600507","2013-12-31","0","1","","","33443085.9700","0.2500"
"600507","2014-12-31","0","1","","","28501721.1900","0.2500"
"600507","2015-12-31","0","1","44","1.0000","17445581.3200","0.2100"
"600507","2016-12-31","0","1","37","0.6800","30981424.3700","0.3500"
"600507","2017-12-31","0","1","68","0.9100","51230904.0600","0.3700"
"600507","2018-12-31","0","1","64","0.8700","68127915.1300","0.3900"
"600507","2019-12-31","0","1","74","0.9900","54909353.8000","0.3600"
"600507","2020-12-31","0","1","74","0.9900","62860982.3000","0.3800"
"600507","2021-12-31","0","1","66","0.8800","92467373.9700","0.4300"
"600508","2000-12-31","1","1","121","","",""
"600508","2010-12-31","0","1","","","11600185.7100",""
"600508","2011-12-31","0","1","","","23229630.9100",""
"600508","2012-12-31","0","1","","","94560204.9500","0.9700"
"600508","2013-12-31","0","1","","","87993324.0400","1.0400"
"600508","2014-12-31","0","1","","","49179094.2900","0.7700"
"600508","2015-12-31","0","1","","","69536100.5600","1.4000"
"600508","2016-12-31","0","1","","","69376410.3100","1.3400"
"600508","2017-12-31","0","1","","","74584144.9600","1.1800"
"600508","2018-12-31","0","1","","","58031000.9500","0.8500"
"600508","2019-12-31","0","1","","","46997127.6300","0.6200"
"600508","2020-12-31","0","1","","","42527670.8400","0.5600"
"600508","2021-12-31","0","1","","","41155982.9100","0.4100"
"600508","2022-12-31","0","1","","","34818262.1700","0.2800"
"600509","2007-12-31","0","1","","","4190597.4500",""
"600509","2008-12-31","0","1","","","6447595.9300",""
"600509","2019-12-31","0","1","10","0.0100","281888.9700","0.0100"
"600509","2020-12-31","0","1","","","33492.6000",""
"600509","2021-12-31","0","1","113","3.4500","54219.1800",""
"600510","2011-12-31","0","1","","","1005580.0000",""
"600510","2012-12-31","0","1","","","34960765.6700","0.9500"
"600510","2013-12-31","0","1","","","34327288.9600","0.7500"
"600510","2014-12-31","0","1","","","28954388.2400","0.5500"
"600510","2015-12-31","0","1","158","5.3800","27026540.4800","0.6300"
"600510","2016-12-31","0","1","139","4.9000","31334866.9300","0.5200"
"600510","2017-12-31","0","1","153","5.7600","35246986.1300","0.5600"
"600510","2018-12-31","0","1","144","4.8900","36823395.3100","0.5400"
"600510","2019-12-31","0","1","235","6.7800","39999753.5600","0.5100"
"600510","2020-12-31","0","1","239","7.4000","56593585.2200","0.5500"
"600510","2021-12-31","0","1","270","8.4500","69260928.1900","0.7000"
"600511","2011-12-31","0","1","","","991729.7600",""
"600511","2012-12-31","0","1","","","11616057.3300","0.1400"
"600511","2013-12-31","0","1","","","13530997.0600","0.1300"
"600511","2014-12-31","0","1","","","19123920.5100","0.1700"
"600511","2015-12-31","0","1","","","22311046.7400","0.1800"
"600511","2016-12-31","0","1","","","18345118.1300","0.1400"
"600511","2017-12-31","0","1","","","40561975.6900","0.1100"
"600511","2018-12-31","0","1","","","48759748.9800","0.1300"
"600511","2019-12-31","0","1","","","64660748.0500","0.1400"
"600511","2020-12-31","0","1","","","71211987.0300","0.1800"
"600511","2021-12-31","0","1","151","5.0200","76827901.3300","0.1700"
"600511","2022-12-31","0","1","161","5.1800","98864736.5700","0.2200"
"600512","2001-12-31","1","1","","","551889.3800","0.1100"
"600512","2002-06-30","1","1","","","831580.0000","0.3100"
"600512","2012-12-31","0","1","","","47198100.0000","3.4400"
"600512","2013-12-31","0","1","","","63253480.0000","3.4200"
"600512","2017-12-31","0","1","235","7.1000","32165745.4400","0.9000"
"600512","2018-12-31","0","1","365","12.1800","142543330.5500","4.0600"
"600512","2019-12-31","0","1","147","4.3800","173952648.0700","3.9800"
"600512","2020-12-31","0","1","307","9.0900","214763150.6200","3.6400"
"600512","2021-12-31","0","1","430","12.6200","248735943.7800","3.5900"
"600513","2000-12-31","1","1","","","","2.9000"
"600513","2001-12-31","1","1","","","","1.1300"
"600513","2002-12-31","1","1","35","","","1.1600"
"600513","2007-12-31","0","1","","","5953600.0000","3.0300"
"600513","2008-12-31","0","1","","","5865600.0000",""
"600513","2009-12-31","0","1","","","7300000.0000",""
"600513","2010-12-31","0","1","","","8530000.0000",""
"600513","2011-12-31","0","1","","","8530000.0000",""
"600513","2012-12-31","0","1","","","11300002.8000","3.4700"
"600513","2013-12-31","0","1","","","12299953.9900","1.9700"
"600513","2014-12-31","0","1","","","11249591.1300","1.6800"
"600513","2015-12-31","0","1","79","6.2600","16023013.7600","2.4900"
"600513","2016-12-31","0","1","82","6.6300","16826452.5400","2.7800"
"600513","2017-12-31","0","1","107","9.0500","26530518.1700","3.8500"
"600513","2017-12-31","0","2","","","26530500.0000","7.4100"
"600513","2018-12-31","0","1","111","8.4000","42932877.3200","4.2100"
"600513","2018-12-31","0","2","","","42932877.3200","10.5300"
"600513","2019-12-31","0","1","148","10.4700","54554715.9800","4.2300"
"600513","2020-12-31","0","1","156","11.8300","58581580.3700","4.2300"
"600513","2021-12-31","0","1","166","11.9200","85006655.7100","5.1700"
"600515","2020-12-31","0","1","39","17.0000","6473988.4900","0.1000"
"600516","1999-12-31","1","1","","","","4.5000"
"600516","2000-12-31","1","1","","","","4.5000"
"600516","2001-12-31","1","1","","","","4.2000"
"600516","2010-12-31","0","1","","","6031541.9800",""
"600516","2011-12-31","0","1","","","4247552.7000",""
"600516","2012-12-31","0","1","","","16272900.0000","0.4100"
"600516","2013-12-31","0","1","","","28256886.8500","0.8400"
"600516","2014-12-31","0","1","","","22220159.2900","0.6400"
"600516","2015-12-31","0","1","159","3.1200","51266392.9700","2.2000"
"600516","2016-12-31","0","1","182","3.8700","9199478.9400","0.3800"
"600516","2017-12-31","0","1","172","3.6800","15315695.2300","0.1800"
"600516","2018-12-31","0","1","172","3.6300","18782654.7900","0.1600"
"600516","2019-12-31","0","1","168","3.4400","53462733.3400","0.7900"
"600516","2020-12-31","0","1","165","3.3500","87735968.4100","2.4800"
"600516","2021-12-31","0","1","296","10.2800","69584880.1400","1.5000"
"600519","2010-12-31","0","1","","","21844357.2500",""
"600519","2011-12-31","0","1","","","23435114.5500",""
"600519","2012-12-31","0","1","","","632307654.0000","2.3900"
"600519","2013-12-31","0","1","","","647263302.0000","2.0900"
"600519","2014-12-31","0","1","","","652193776.0000","2.0700"
"600519","2015-12-31","0","1","1723","8.1600","657228100.0000","2.0100"
"600519","2016-12-31","0","1","1945","9.1600","609608900.0000","1.5700"
"600519","2017-12-31","0","1","1679","6.9900","434880000.0000","0.7500"
"600519","2018-12-31","0","1","551","2.0700","385836541.1400","0.5200"
"600519","2019-12-31","0","1","495","1.8300","220532702.3700","0.2600"
"600519","2020-12-31","0","1","513","1.7700","131573981.2000","0.1400"
"600519","2021-12-31","0","1","659","2.2000","190053124.3600","0.1800"
"600520","1998-12-31","1","1","","","","3.9800"
"600520","1999-12-31","1","1","","","","5.1300"
"600520","2000-12-31","1","1","","","","5.8600"
"600520","2001-09-30","1","1","","","","5.1400"
"600520","2009-12-31","0","1","","","4979896.8500",""
"600520","2010-12-31","0","1","","","31437034.1100",""
"600520","2011-12-31","0","1","","","7754975.5000",""
"600520","2014-12-31","0","1","","","16354986.0300","5.4300"
"600520","2015-12-31","0","1","","","11583308.5900",""
"600520","2016-12-31","0","1","","","11773661.0800",""
"600520","2017-12-31","0","1","","","10284509.9300",""
"600520","2018-12-31","0","1","106","13.5000","10855000.0000","3.5300"
"600520","2019-12-31","0","1","109","14.9000","9527894.2500","3.6800"
"600520","2020-12-31","0","1","101","14.5500","10823300.0000","3.2600"
"600520","2021-12-31","0","1","98","15.1900","13125580.2500","2.9600"
"600521","2000-12-31","1","1","","","5410300.0000","3.9900"
"600521","2001-12-31","1","1","","","5720900.0000","3.2200"
"600521","2002-12-31","1","1","35","","13488800.0000","7.2000"
"600521","2010-12-31","0","1","","","70042043.9200",""
"600521","2011-12-31","0","1","","","84635458.3700",""
"600521","2012-12-31","0","1","","","93316991.1100","4.6300"
"600521","2013-12-31","0","1","","","165712354.4700","7.2200"
"600521","2014-12-31","0","1","","","225179968.3100","8.7100"
"600521","2015-12-31","0","1","669","14.7200","272723609.9800","7.7900"
"600521","2016-12-31","0","1","1072","20.3200","364048637.7200","8.8900"
"600521","2017-12-31","0","1","1308","21.5700","438237738.4800","8.7600"
"600521","2018-12-31","0","1","1375","22.1300","517905176.3500","10.1700"
"600521","2019-12-31","0","1","1306","21.5900","547221108.3800","10.1600"
"600521","2020-12-31","0","1","1263","18.9800","688122429.0900","10.6100"
"600521","2021-12-31","0","1","1516","21.6000","1105641910.3300","16.6400"
"600522","1999-12-31","1","1","","","","2.5000"
"600522","2000-12-31","1","1","","","","3.1400"
"600522","2001-12-31","1","1","","","","3.9200"
"600522","2010-12-31","0","1","","","25982974.5500",""
"600522","2011-12-31","0","1","","","42567955.6800",""
"600522","2012-12-31","0","1","","","142706007.3800","2.4600"
"600522","2013-12-31","0","1","","","159274448.0200","2.3500"
"600522","2014-12-31","0","1","","","232898233.2900","2.7000"
"600522","2015-12-31","0","1","890","11.2700","564612526.6300","3.4200"
"600522","2016-12-31","0","1","1087","11.0500","681979093.0400","3.2300"
"600522","2017-12-31","0","1","1576","15.0000","945793650.2000","3.4900"
"600522","2018-12-31","0","1","1864","15.5400","1071810367.0200","3.1600"
"600522","2019-12-31","0","1","1965","16.3600","1100743603.6600","2.8400"
"600522","2020-12-31","0","1","2147","17.1800","1216560275.4700","2.7600"
"600522","2021-12-31","0","1","736","5.7300","1468163109.3000","3.1800"
"600523","2010-12-31","0","1","","","56105349.0200",""
"600523","2011-12-31","0","1","","","93903000.0000","3.5000"
"600523","2012-12-31","0","1","","","61656171.9000","2.3600"
"600523","2013-12-31","0","1","","","69092541.1900","2.5400"
"600523","2014-12-31","0","1","","","86602437.7400","2.8200"
"600523","2015-12-31","0","1","767","9.8500","93360859.9000","2.9200"
"600523","2016-12-31","0","1","776","10.0500","102875124.8900","3.0600"
"600523","2017-12-31","0","1","849","11.9800","121574762.3600","3.5900"
"600523","2018-12-31","0","1","810","14.9200","129002253.6300","4.6100"
"600523","2019-12-31","0","1","718","15.7700","90509916.6700","4.1000"
"600523","2020-12-31","0","1","447","9.6100","88619050.3900","3.9600"
"600523","2021-12-31","0","1","736","16.7700","102544067.0000","4.2800"
"600525","1999-12-31","1","1","","","2220300.0000","3.5000"
"600525","2000-12-31","1","1","","","3743500.0000","3.5700"
"600525","2001-12-31","1","1","","","5163700.0000","3.5900"
"600525","2002-06-30","1","1","","","3110600.0000","3.6000"
"600525","2012-12-31","0","1","","","79658958.3700","3.3000"
"600525","2013-12-31","0","1","","","124166282.3100","4.4000"
"600525","2014-12-31","0","1","","","169547129.2300","5.0600"
"600525","2015-12-31","0","1","2420","37.8500","232853000.0000","5.5900"
"600525","2016-12-31","0","1","2898","33.5200","35112.7700","6.0000"
"600525","2017-12-31","0","1","3373","31.8400","426958500.0000","5.7400"
"600525","2018-12-31","0","1","3307","36.8200","637408000.0000","8.9300"
"600525","2019-12-31","0","1","2941","47.2700","595549000.0000","9.2800"
"600525","2020-12-31","0","1","2893","44.7200","570039200.0000","9.2100"
"600525","2021-12-31","0","1","4117","55.3700","789067200.0000","13.0100"
"600526","1998-12-31","1","2","","","","3.1500"
"600526","1999-12-31","1","2","","","","3.2000"
"600526","2000-12-31","1","2","","","","3.1200"
"600526","2010-12-31","0","1","","","3079372.4500",""
"600526","2011-12-31","0","1","","","5476782.3800",""
"600526","2012-12-31","0","1","","","47274633.1100","3.3100"
"600526","2013-12-31","0","1","","","57971021.6000","3.3500"
"600526","2014-12-31","0","1","","","83501272.6300","3.0000"
"600526","2015-12-31","0","1","592","15.6200","101433044.6100","3.0000"
"600526","2016-12-31","0","1","627","15.7100","110720734.4200","3.0000"
"600526","2017-12-31","0","1","649","16.5800","114189680.0100","3.0000"
"600526","2018-12-31","0","1","623","18.0200","111260432.1800","3.1600"
"600526","2019-12-31","0","1","351","14.4800","102528331.4500","3.0000"
"600526","2020-12-31","0","1","358","16.0200","94054468.2200","3.0200"
"600526","2021-12-31","0","1","287","16.3200","102473931.1700","3.0300"
"600527","2000-12-31","1","1","","","6680000.0000","3.3700"
"600527","2001-12-31","1","1","","","7700000.0000","4.9600"
"600527","2002-12-31","1","1","","","9970000.0000","4.9500"
"600527","2003-06-30","1","1","","","5530000.0000","4.8800"
"600527","2010-12-31","0","1","","","16807821.3800",""
"600527","2011-12-31","0","1","","","39636829.6300",""
"600527","2012-12-31","0","1","","","41216871.5500","2.7100"
"600527","2013-12-31","0","1","","","43484400.0000","2.6600"
"600527","2014-12-31","0","1","","","44898441.6900","2.7300"
"600527","2015-12-31","0","1","106","1.6600","45316230.6400","3.0400"
"600527","2016-12-31","0","1","98","13.5700","42962629.7900","3.6200"
"600527","2017-12-31","0","1","90","12.6900","50334756.2800","3.5200"
"600527","2018-12-31","0","1","91","12.8200","47685599.3300","3.4800"
"600527","2019-12-31","0","1","87","20.5200","39619759.9400","3.4400"
"600527","2020-12-31","0","1","88","20.7100","45920384.9800","4.0100"
"600527","2021-12-31","0","1","88","18.5300","34419457.3700","3.9300"
"600528","2012-12-31","0","1","","","857863379.3400","1.2900"
"600528","2013-12-31","0","1","","","998029740.0000","1.2500"
"600528","2014-12-31","0","1","","","901107950.0000","1.2600"
"600528","2015-12-31","0","1","2023","10.8300","703561891.0000","1.2200"
"600528","2016-12-31","0","1","1988","10.8900","626175762.0000","1.2200"
"600528","2017-12-31","0","1","1429","11.9000","642756160.6000","4.0500"
"600528","2018-12-31","0","1","1494","12.6400","842718225.0500","4.7100"
"600528","2019-12-31","0","1","1841","14.9600","1020306650.9100","4.9600"
"600528","2020-12-31","0","1","1806","14.3400","1214489282.7600","5.0000"
"600528","2021-12-31","0","1","1847","15.0400","1517223629.5800","5.5900"
"600529","1999-12-31","1","1","","","","1.0200"
"600529","2000-12-31","1","1","","","","1.9400"
"600529","2001-12-31","1","1","","","","2.0500"
"600529","2016-12-31","0","1","486","10.8600","77884973.4900","3.7900"
"600529","2017-12-31","0","1","484","10.9000","73230765.1400","3.1400"
"600529","2018-12-31","0","1","559","11.0700","80234083.0800","3.1000"
"600529","2018-12-31","0","2","559","13.2800","80234083.0800","3.6500"
"600529","2019-12-31","0","1","528","9.4500","126863196.9200","4.2400"
"600529","2019-12-31","0","2","","11.6200","","5.0000"
"600529","2020-12-31","0","1","484","8.5900","133869813.4700","3.9100"
"600529","2021-12-31","0","1","553","11.0000","135634523.3500","3.5000"
"600530","1998-12-31","1","1","24","","","0.5300"
"600530","1999-12-31","1","1","","","","0.4300"
"600530","2000-12-31","1","1","","","","0.9100"
"600530","2007-12-31","0","1","","","1968919.9400",""
"600530","2008-12-31","0","1","","","1221638.7800",""
"600530","2012-12-31","0","1","","","12092734.0400","3.2200"
"600530","2013-12-31","0","1","","","11031797.6000","3.0900"
"600530","2014-12-31","0","1","","","11421757.2800","3.3800"
"600530","2015-12-31","0","1","61","10.0000","11787769.5100","4.6800"
"600530","2016-12-31","0","1","56","10.0000","11476984.1000",""
"600530","2017-12-31","0","1","57","11.0000","10392609.2000",""
"600530","2018-12-31","0","1","60","12.0000","15670404.2400","6.2900"
"600530","2019-12-31","0","1","51","5.5000","17854979.7100","5.3700"
"600530","2020-12-31","0","1","57","11.0000","12754265.5900","3.8300"
"600530","2021-12-31","0","1","48","5.3000","15642908.4600",""
"600530","2021-12-31","0","2","","","11834621.5100",""
"600531","2000-12-31","1","2","","","","0.0059"
"600531","2001-12-31","1","2","","","","0.0077"
"600531","2002-03-31","1","2","","","","0.0073"
"600531","2010-12-31","0","1","","","9347723.6000",""
"600531","2011-12-31","0","1","","","17376700.8700",""
"600531","2012-12-31","0","1","","","11718232.3400","0.0900"
"600531","2013-12-31","0","1","","","9339027.7300","0.0800"
"600531","2014-12-31","0","1","","","372803.3800","0.0040"
"600531","2015-12-31","0","1","110","3.1600","9758992.6400","0.0900"
"600531","2016-12-31","0","1","121","3.3600","12351271.1400","0.0900"
"600531","2017-12-31","0","1","126","3.4700","15582556.6200","0.0900"
"600531","2018-12-31","0","1","135","3.6700","182115247.0400","0.9400"
"600531","2019-12-31","0","1","148","4.0500","20617444.8000","0.1100"
"600531","2020-12-31","0","1","151","4.0600","27555902.3000","0.1400"
"600531","2021-12-31","0","1","156","4.3000","114783565.7500","0.4300"
"600531","2022-12-31","0","1","187","4.7100","219856465.6000","0.8100"
"600532","2021-12-31","0","1","","","3591712.3900",""
"600532","2021-12-31","0","2","","","1432212.3900",""
"600535","1999-12-31","1","2","","","5381200.0000","2.1300"
"600535","2000-12-31","1","2","","","9926100.0000","2.5300"
"600535","2001-12-31","1","2","","","13803600.0000","2.0200"
"600535","2002-06-30","1","2","39","","10495500.0000","2.8700"
"600535","2007-12-31","0","1","","","145591355.4100",""
"600535","2009-12-31","0","1","","","15956451.3800",""
"600535","2012-12-31","0","1","","","187090722.1700","2.0100"
"600535","2013-12-31","0","1","","","364181113.8000","3.2800"
"600535","2014-12-31","0","1","","","366655866.2800","2.9200"
"600535","2015-12-31","0","1","912","10.9600","503100308.7300","3.8100"
"600535","2016-12-31","0","1","1142","10.9200","439941156.8300","3.1500"
"600535","2017-12-31","0","1","1209","12.2500","615695940.9400","3.8300"
"600535","2018-12-31","0","1","1076","11.6000","1202101690.0200","6.6800"
"600535","2019-12-31","0","1","1260","13.6400","810123491.7300","4.2600"
"600535","2020-12-31","0","1","1295","13.9500","600246941.5700","4.4200"
"600535","2021-12-31","0","1","1377","14.5900","761456336.3200","9.5800"
"600536","1998-12-31","1","2","","","1592848.0000","2.2500"
"600536","1999-12-31","1","2","","","2844440.0000","2.8900"
"600536","2000-12-31","1","2","","","9669806.0000","5.4600"
"600536","2001-12-31","1","2","239","48.1000","15298153.7300","4.7000"
"600536","2007-12-31","0","1","4062","","",""
"600536","2008-12-31","0","1","4196","","",""
"600536","2009-12-31","0","1","7130","","25423422.5600",""
"600536","2012-12-31","0","1","","","826501107.3900","30.8300"
"600536","2013-12-31","0","1","","","613767179.9000","20.5900"
"600536","2014-12-31","0","1","","","683676747.4900","21.1500"
"600536","2015-12-31","0","1","3697","51.9800","767900943.7000","21.1500"
"600536","2016-12-31","0","1","4036","52.0600","971766218.8800","21.4500"
"600536","2017-12-31","0","1","3595","54.4900","1073976768.6700","21.7300"
"600536","2018-12-31","0","1","3340","50.0800","1007155858.6200","21.8300"
"600536","2019-12-31","0","1","4252","54.0300","1190490748.8600","20.4600"
"600536","2020-12-31","0","1","5434","52.6400","1332460812.6100","17.9900"
"600536","2021-12-31","0","1","5947","50.0100","1895164217.8000","18.3100"
"600537","1999-12-31","1","1","","","","1.5600"
"600537","2000-12-31","1","1","","","","1.5500"
"600537","2001-12-31","1","1","34","","","1.5100"
"600537","2012-12-31","0","1","","","88476218.9900","4.5100"
"600537","2013-12-31","0","1","","","80805894.7300","3.0000"
"600537","2014-12-31","0","1","","","109254918.4800","3.3600"
"600537","2015-12-31","0","1","385","14.0000","146074969.0900","2.9700"
"600537","2016-12-31","0","1","389","13.9100","179277229.4000","3.4700"
"600537","2017-12-31","0","1","382","14.6400","133623476.6200","3.2300"
"600537","2018-12-31","0","1","385","17.5900","119012392.6200","3.3500"
