"Stkcd","ShortName","Accper","Typrep","C001000000"
"002099","海翔药业","2018-12-31","A","791449237.66"
"002099","海翔药业","2019-12-31","A","612399095.31"
"002099","海翔药业","2020-12-31","A","533869722.35"
"002099","海翔药业","2021-12-31","A","102360758.31"
"002099","海翔药业","2022-12-31","A","116092038.77"
"002102","冠福家用","2006-12-31","A","36332671.16"
"002102","冠福家用","2007-12-31","A","24842343.22"
"002102","冠福家用","2008-12-31","A","-19637773.90"
"002102","冠福家用","2009-12-31","A","92385153.78"
"002102","冠福家用","2010-12-31","A","-85587224.48"
"002102","冠福家用","2011-12-31","A","-131348259.32"
"002102","*ST 冠福","2012-12-31","A","15080498.61"
"002102","冠福家用","2013-12-31","A","50053459.20"
"002102","冠福股份","2014-12-31","A","-167495961.55"
"002102","冠福股份","2015-12-31","A","67966922.41"
"002102","冠福股份","2016-12-31","A","15709764.75"
"002102","冠福股份","2017-12-31","A","332845072.03"
"002102","ST 冠福","2018-12-31","A","178990152.49"
"002102","ST 冠福","2019-12-31","A","932000666.97"
"002102","ST 冠福","2020-12-31","A","1096361129.28"
"002102","ST 冠福","2021-12-31","A","240213213.52"
"002102","ST 冠福","2022-12-31","A","-738518658.49"
"002107","沃华医药","2006-12-31","A","46053655.85"
"002107","沃华医药","2007-12-31","A","10455382.17"
"002107","沃华医药","2008-12-31","A","35585538.66"
"002107","沃华医药","2009-12-31","A","-21239760.96"
"002107","沃华医药","2010-12-31","A","-15280773.32"
"002107","沃华医药","2011-12-31","A","1361939.20"
"002107","沃华医药","2012-12-31","A","33858420.49"
"002107","沃华医药","2013-12-31","A","15154911.79"
"002107","沃华医药","2014-12-31","A","26577326.79"
"002107","沃华医药","2015-12-31","A","132819714.67"
"002107","沃华医药","2016-12-31","A","72909796.10"
"002107","沃华医药","2017-12-31","A","123881287.06"
"002107","沃华医药","2018-12-31","A","107883591.47"
"002107","沃华医药","2019-12-31","A","31655284.93"
"002107","沃华医药","2020-12-31","A","196577975.59"
"002107","沃华医药","2021-12-31","A","200119233.17"
"002107","沃华医药","2022-12-31","A","185258732.05"
"002166","莱茵生物","2007-12-31","A","-8091570.26"
"002166","莱茵生物","2008-12-31","A","16617669.61"
"002166","莱茵生物","2009-12-31","A","-36939775.88"
"002166","莱茵生物","2010-12-31","A","-26468564.74"
"002166","莱茵生物","2011-12-31","A","-192407220.50"
"002166","莱茵生物","2012-12-31","A","-214297661.57"
"002166","莱茵生物","2013-12-31","A","-66318876.44"
"002166","莱茵生物","2014-12-31","A","90992863.17"
"002166","莱茵生物","2015-12-31","A","15637001.42"
"002166","莱茵生物","2016-12-31","A","-50072167.10"
"002166","莱茵生物","2017-12-31","A","238744093.06"
"002166","莱茵生物","2018-12-31","A","-84258785.79"
"002166","莱茵生物","2019-12-31","A","-168989371.43"
"002166","莱茵生物","2020-12-31","A","203583341.85"
"002166","莱茵生物","2021-12-31","A","26240101.96"
"002166","莱茵生物","2022-12-31","A","-258422111.78"
"002198","嘉应制药","2007-12-31","A","18348686.87"
"002198","嘉应制药","2008-12-31","A","10712985.48"
"002198","嘉应制药","2009-12-31","A","27980486.53"
"002198","嘉应制药","2010-12-31","A","19695231.04"
"002198","嘉应制药","2011-12-31","A","781895.71"
"002198","嘉应制药","2012-12-31","A","5271569.83"
"002198","嘉应制药","2013-12-31","A","19461599.15"
"002198","嘉应制药","2014-12-31","A","103362813.35"
"002198","嘉应制药","2015-12-31","A","42312921.81"
"002198","嘉应制药","2016-12-31","A","53126869.00"
"002198","嘉应制药","2017-12-31","A","30631917.68"
"002198","嘉应制药","2018-12-31","A","62102737.57"
"002198","嘉应制药","2019-12-31","A","12963921.39"
"002198","嘉应制药","2020-12-31","A","96873550.55"
"002198","嘉应制药","2021-12-31","A","51800132.35"
"002198","嘉应制药","2022-12-31","A","27154401.73"
"002252","上海莱士","2008-12-31","A","107642052.11"
"002252","上海莱士","2009-12-31","A","116011121.63"
"002252","上海莱士","2010-12-31","A","200209539.84"
"002252","上海莱士","2011-12-31","A","178028545.24"
"002252","上海莱士","2012-12-31","A","263464688.95"
"002252","上海莱士","2013-12-31","A","-90108071.96"
"002252","上海莱士","2014-12-31","A","465961164.58"
"002252","上海莱士","2015-12-31","A","762420968.59"
"002252","上海莱士","2016-12-31","A","638223427.35"
"002252","上海莱士","2017-12-31","A","264949553.51"
"002252","上海莱士","2018-12-31","A","262500811.85"
"002252","上海莱士","2019-12-31","A","872694470.49"
"002252","上海莱士","2020-12-31","A","1168847146.49"
"002252","上海莱士","2021-12-31","A","1294013219.19"
"002252","上海莱士","2022-12-31","A","1725596063.70"
"002262","恩华药业","2008-12-31","A","46500884.74"
"002262","恩华药业","2009-12-31","A","61461972.84"
"002262","恩华药业","2010-12-31","A","61791823.87"
"002262","恩华药业","2011-12-31","A","81076208.82"
"002262","恩华药业","2012-12-31","A","154164158.81"
"002262","恩华药业","2013-12-31","A","194332052.74"
"002262","恩华药业","2014-12-31","A","160236857.87"
"002262","恩华药业","2015-12-31","A","204235003.84"
"002262","恩华药业","2016-12-31","A","277141381.07"
"002262","恩华药业","2017-12-31","A","452348798.24"
"002262","恩华药业","2018-12-31","A","404524742.72"
"002262","恩华药业","2019-12-31","A","305972855.81"
"002262","恩华药业","2020-12-31","A","1248348649.21"
"002262","恩华药业","2021-12-31","A","701117596.67"
"002262","恩华药业","2022-12-31","A","861023149.69"
"002275","桂林三金","2009-12-31","A","363289565.81"
"002275","桂林三金","2010-12-31","A","285487714.06"
"002275","桂林三金","2011-12-31","A","341049794.66"
"002275","桂林三金","2012-12-31","A","302589346.58"
"002275","桂林三金","2013-12-31","A","314159410.24"
"002275","桂林三金","2014-12-31","A","396529896.12"
"002275","桂林三金","2015-12-31","A","398495405.70"
"002275","桂林三金","2016-12-31","A","536851083.14"
"002275","桂林三金","2017-12-31","A","387823159.97"
"002275","桂林三金","2018-12-31","A","551726197.80"
"002275","桂林三金","2019-12-31","A","468285131.84"
"002275","桂林三金","2020-12-31","A","597991408.36"
"002275","桂林三金","2021-12-31","A","410241541.70"
"002275","桂林三金","2022-12-31","A","528666938.97"
"002287","奇正藏药","2009-12-31","A","175577473.88"
"002287","奇正藏药","2010-12-31","A","96905655.50"
"002287","奇正藏药","2011-12-31","A","-11737345.66"
"002287","奇正藏药","2012-12-31","A","169672206.67"
"002287","奇正藏药","2013-12-31","A","198479275.78"
"002287","奇正藏药","2014-12-31","A","310947521.44"
"002287","奇正藏药","2015-12-31","A","257812883.47"
"002287","奇正藏药","2016-12-31","A","389201594.32"
"002287","奇正藏药","2017-12-31","A","229827826.20"
"002287","奇正藏药","2018-12-31","A","499396887.72"
"002287","奇正藏药","2019-12-31","A","405951978.30"
"002287","奇正藏药","2020-12-31","A","238651601.56"
"002287","奇正藏药","2021-12-31","A","1034917529.72"
"002287","奇正藏药","2022-12-31","A","285686729.21"
"002294","信立泰","2009-12-31","A","134282021.41"
"002294","信立泰","2010-12-31","A","186649350.07"
"002294","信立泰","2011-12-31","A","272318579.53"
"002294","信立泰","2012-12-31","A","521213683.56"
"002294","信立泰","2013-12-31","A","668521964.86"
"002294","信立泰","2014-12-31","A","982249146.60"
"002294","信立泰","2015-12-31","A","1056028826.67"
"002294","信立泰","2016-12-31","A","1434812003.02"
"002294","信立泰","2017-12-31","A","1457722426.64"
"002294","信立泰","2018-12-31","A","1340663516.33"
"002294","信立泰","2019-12-31","A","1506644799.33"
"002294","信立泰","2020-12-31","A","1374329019.79"
"002294","信立泰","2021-12-31","A","1184978525.65"
"002294","信立泰","2022-12-31","A","970804863.11"
"002317","众生药业","2009-12-31","A","100891087.25"
"002317","众生药业","2010-12-31","A","91719579.67"
"002317","众生药业","2011-12-31","A","70555422.95"
"002317","众生药业","2012-12-31","A","142379371.15"
"002317","众生药业","2013-12-31","A","110945083.06"
"002317","众生药业","2014-12-31","A","100595091.43"
"002317","众生药业","2015-12-31","A","192248390.54"
"002317","众生药业","2016-12-31","A","338282194.27"
"002317","众生药业","2017-12-31","A","369905148.78"
"002317","众生药业","2018-12-31","A","326781984.07"
"002317","众生药业","2019-12-31","A","251155767.35"
"002317","众生药业","2020-12-31","A","138932206.75"
"002317","众生药业","2021-12-31","A","622766288.29"
"002317","众生药业","2022-12-31","A","63069779.39"
"002332","仙琚制药","2009-12-31","A","104678023.74"
"002332","仙琚制药","2010-12-31","A","155292369.52"
"002332","仙琚制药","2011-12-31","A","147627798.10"
"002332","仙琚制药","2012-12-31","A","33427871.62"
"002332","仙琚制药","2013-12-31","A","63461725.59"
"002332","仙琚制药","2014-12-31","A","141638736.64"
"002332","仙琚制药","2015-12-31","A","199607086.19"
"002332","仙琚制药","2016-12-31","A","155905554.91"
"002332","仙琚制药","2017-12-31","A","167466085.22"
"002332","仙琚制药","2018-12-31","A","193266995.38"
"002332","仙琚制药","2019-12-31","A","519805113.67"
"002332","仙琚制药","2020-12-31","A","789233376.74"
"002332","仙琚制药","2021-12-31","A","676151765.81"
"002332","仙琚制药","2022-12-31","A","609284602.26"
"002349","精华制药","2009-12-31","A","57758334.94"
"002349","精华制药","2010-12-31","A","41059684.34"
"002349","精华制药","2011-12-31","A","41444549.33"
"002349","精华制药","2012-12-31","A","77246691.22"
"002349","精华制药","2013-12-31","A","-54939838.81"
"002349","精华制药","2014-12-31","A","45701575.19"
"002349","精华制药","2015-12-31","A","-76011576.75"
"002349","精华制药","2016-12-31","A","343801742.99"
"002349","精华制药","2017-12-31","A","75922623.52"
"002349","精华制药","2018-12-31","A","83430076.44"
"002349","精华制药","2019-12-31","A","285382129.55"
"002349","精华制药","2020-12-31","A","328218387.31"
"002349","精华制药","2021-12-31","A","305570854.59"
"002349","精华制药","2022-12-31","A","358389891.67"
"002365","永安药业","2010-12-31","A","44063525.88"
"002365","永安药业","2011-12-31","A","91229952.00"
"002365","永安药业","2012-12-31","A","70749511.08"
"002365","永安药业","2013-12-31","A","63648218.52"
"002365","永安药业","2014-12-31","A","19263271.37"
"002365","永安药业","2015-12-31","A","70606595.48"
"002365","永安药业","2016-12-31","A","84534206.66"
"002365","永安药业","2017-12-31","A","197318497.43"
"002365","永安药业","2018-12-31","A","314023302.09"
"002365","永安药业","2019-12-31","A","239545250.35"
"002365","永安药业","2020-12-31","A","206662267.59"
"002365","永安药业","2021-12-31","A","101810834.97"
"002365","永安药业","2022-12-31","A","387279801.68"
"002370","亚太药业","2010-12-31","A","-3758338.81"
"002370","亚太药业","2011-12-31","A","48789691.77"
"002370","亚太药业","2012-12-31","A","-10507078.98"
"002370","亚太药业","2013-12-31","A","31122817.17"
"002370","亚太药业","2014-12-31","A","73312902.53"
"002370","亚太药业","2015-12-31","A","100934536.59"
"002370","亚太药业","2016-12-31","A","-38047671.82"
"002370","亚太药业","2017-12-31","A","127593606.87"
"002370","亚太药业","2018-12-31","A","36994829.22"
"002370","亚太药业","2019-12-31","A","-55736754.67"
"002370","亚太药业","2020-12-31","A","17806768.20"
"002370","亚太药业","2021-12-31","A","-3843770.44"
"002370","亚太药业","2022-12-31","A","12040719.56"
"002390","信邦制药","2010-12-31","A","2500731.34"
"002390","信邦制药","2011-12-31","A","-39866590.47"
"002390","信邦制药","2012-12-31","A","-36464189.13"
"002390","信邦制药","2013-12-31","A","-21338192.38"
"002390","信邦制药","2014-12-31","A","-198596680.25"
"002390","信邦制药","2015-12-31","A","217402165.77"
"002390","信邦制药","2016-12-31","A","-198585062.17"
"002390","信邦制药","2017-12-31","A","201742949.00"
"002390","信邦制药","2018-12-31","A","-218563061.59"
"002390","信邦制药","2019-12-31","A","886327517.67"
"002390","信邦制药","2020-12-31","A","742111911.77"
"002390","信邦制药","2021-12-31","A","457971988.24"
"002390","信邦制药","2022-12-31","A","590796585.74"
"002393","力生制药","2010-12-31","A","186551923.99"
"002393","力生制药","2011-12-31","A","134583458.97"
"002393","力生制药","2012-12-31","A","250722782.71"
"002393","力生制药","2013-12-31","A","289615405.61"
"002393","力生制药","2014-12-31","A","72238880.43"
"002393","力生制药","2015-12-31","A","198128640.48"
"002393","力生制药","2016-12-31","A","173596260.83"
"002393","力生制药","2017-12-31","A","179246598.68"
"002393","力生制药","2018-12-31","A","162686709.87"
"002393","力生制药","2019-12-31","A","268326346.27"
"002393","力生制药","2020-12-31","A","76370096.49"
"002393","力生制药","2021-12-31","A","196336646.56"
"002393","力生制药","2022-12-31","A","331381244.78"
"002399","海普瑞","2010-12-31","A","354864042.27"
"002399","海普瑞","2011-12-31","A","1405212177.20"
"002399","海普瑞","2012-12-31","A","473890043.41"
"002399","海普瑞","2013-12-31","A","420968576.32"
"002399","海普瑞","2014-12-31","A","912803849.12"
"002399","海普瑞","2015-12-31","A","893706767.41"
"002399","海普瑞","2016-12-31","A","346072249.05"
"002399","海普瑞","2017-12-31","A","-407116941.86"
"002399","海普瑞","2018-12-31","A","636417806.39"
"002399","海普瑞","2019-12-31","A","-227601568.17"
"002399","海普瑞","2020-12-31","A","37283625.07"
"002399","海普瑞","2021-12-31","A","-6629319.80"
"002399","海普瑞","2022-12-31","A","-756612526.02"
"002411","九九久","2010-12-31","A","-62693107.90"
"002411","九九久","2011-12-31","A","34880444.42"
"002411","九九久","2012-12-31","A","15476358.83"
"002411","九九久","2013-12-31","A","102001318.78"
"002411","九九久","2014-12-31","A","-94341737.30"
"002411","九九久","2015-12-31","A","685418937.46"
"002411","必康股份","2016-12-31","A","1512820872.05"
"002411","必康股份","2017-12-31","A","35624513.14"
"002411","延安必康","2018-12-31","A","403220829.94"
"002411","延安必康","2019-12-31","A","164574439.01"
"002411","延安必康","2020-12-31","A","-365035993.78"
"002411","延安必康","2021-12-31","A","601421995.64"
"002411","*ST 必康","2022-12-31","A","2925255592.96"
"002412","汉森制药","2010-12-31","A","21240663.34"
"002412","汉森制药","2011-12-31","A","53840759.18"
"002412","汉森制药","2012-12-31","A","100226720.71"
"002412","汉森制药","2013-12-31","A","76091512.04"
"002412","汉森制药","2014-12-31","A","85045389.14"
"002412","汉森制药","2015-12-31","A","63574403.72"
"002412","汉森制药","2016-12-31","A","161156078.68"
"002412","汉森制药","2017-12-31","A","107177232.31"
"002412","汉森制药","2018-12-31","A","217517355.03"
"002412","汉森制药","2019-12-31","A","165106317.95"
"002412","汉森制药","2020-12-31","A","162185165.65"
"002412","汉森制药","2021-12-31","A","212536478.83"
"002412","汉森制药","2022-12-31","A","143806247.52"
"002422","科伦药业","2010-12-31","A","149292039.00"
"002422","科伦药业","2011-12-31","A","342931058.00"
"002422","科伦药业","2012-12-31","A","402771467.00"
"002422","科伦药业","2013-12-31","A","1050373845.00"
"002422","科伦药业","2014-12-31","A","1218735938.00"
"002422","科伦药业","2015-12-31","A","1239429436.00"
"002422","科伦药业","2016-12-31","A","1725407415.00"
"002422","科伦药业","2017-12-31","A","1102520828.00"
"002422","科伦药业","2018-12-31","A","2953506967.00"
"002422","科伦药业","2019-12-31","A","2216737639.00"
"002422","科伦药业","2020-12-31","A","2219381519.00"
"002422","科伦药业","2021-12-31","A","2847118428.00"
"002422","科伦药业","2022-12-31","A","3127457090.00"
"002424","贵州百灵","2010-12-31","A","-447677601.66"
"002424","贵州百灵","2011-12-31","A","201903322.18"
"002424","贵州百灵","2012-12-31","A","19516226.00"
"002424","贵州百灵","2013-12-31","A","141756275.60"
"002424","贵州百灵","2014-12-31","A","395833192.16"
"002424","贵州百灵","2015-12-31","A","413228742.06"
"002424","贵州百灵","2016-12-31","A","466615479.62"
"002424","贵州百灵","2017-12-31","A","79884249.34"
"002424","贵州百灵","2018-12-31","A","-157445351.96"
"002424","贵州百灵","2019-12-31","A","467413827.87"
"002424","贵州百灵","2020-12-31","A","231779655.70"
"002424","贵州百灵","2021-12-31","A","324922220.57"
"002424","贵州百灵","2022-12-31","A","502152213.26"
"002435","长江润发","2010-12-31","A","115366794.68"
"002435","长江润发","2011-12-31","A","-89989408.43"
"002435","长江润发","2012-12-31","A","189119563.07"
"002435","长江润发","2013-12-31","A","2234916.93"
"002435","长江润发","2014-12-31","A","42024185.23"
"002435","长江润发","2015-12-31","A","11051806.60"
"002435","长江润发","2016-12-31","A","637941764.41"
"002435","长江润发","2017-12-31","A","483064874.73"
"002435","长江润发","2018-12-31","A","286938465.38"
"002435","长江健康","2019-12-31","A","374325211.56"
"002435","长江健康","2020-12-31","A","383327304.80"
"002435","长江健康","2021-12-31","A","294312912.85"
"002435","长江健康","2022-12-31","A","523058080.76"
"002437","誉衡药业","2010-12-31","A","112592505.79"
"002437","誉衡药业","2011-12-31","A","128606944.36"
"002437","誉衡药业","2012-12-31","A","205889113.16"
"002437","誉衡药业","2013-12-31","A","453020477.09"
"002437","誉衡药业","2014-12-31","A","674036849.79"
"002437","誉衡药业","2015-12-31","A","702047204.08"
"002437","誉衡药业","2016-12-31","A","1040487154.66"
"002437","誉衡药业","2017-12-31","A","651795325.53"
"002437","誉衡药业","2018-12-31","A","1162761434.81"
"002437","誉衡药业","2019-12-31","A","610365817.76"
"002437","誉衡药业","2020-12-31","A","12763852.33"
"002437","誉衡药业","2021-12-31","A","274181021.44"
"002437","誉衡药业","2022-12-31","A","261615607.78"
"002550","千红制药","2010-12-31","A","171514855.03"
"002550","千红制药","2011-12-31","A","146820474.76"
"002550","千红制药","2012-12-31","A","199823986.77"
"002550","千红制药","2013-12-31","A","160472338.09"
"002550","千红制药","2014-12-31","A","252012794.67"
"002550","千红制药","2015-12-31","A","286504054.65"
"002550","千红制药","2016-12-31","A","221014952.18"
"002550","千红制药","2017-12-31","A","88518995.29"
"002550","千红制药","2018-12-31","A","25445967.00"
"002550","千红制药","2019-12-31","A","161547891.09"
"002550","千红制药","2020-12-31","A","317277947.19"
"002550","千红制药","2021-12-31","A","103560504.98"
"002550","千红制药","2022-12-31","A","-71473850.55"
"002562","兄弟科技","2011-12-31","A","-96339158.42"
"002562","兄弟科技","2012-12-31","A","149135156.54"
"002562","兄弟科技","2013-12-31","A","120874259.58"
"002562","兄弟科技","2014-12-31","A","91415751.39"
"002562","兄弟科技","2015-12-31","A","227429742.85"
"002562","兄弟科技","2016-12-31","A","118636102.77"
"002562","兄弟科技","2017-12-31","A","123128954.17"
"002562","兄弟科技","2018-12-31","A","293094049.65"
"002562","兄弟科技","2019-12-31","A","-94413204.39"
"002562","兄弟科技","2020-12-31","A","-28867357.01"
"002562","兄弟科技","2021-12-31","A","-68964188.91"
"002562","兄弟科技","2022-12-31","A","150996630.29"
"002566","益盛药业","2011-12-31","A","-112120906.92"
"002566","益盛药业","2012-12-31","A","79078593.52"
"002566","益盛药业","2013-12-31","A","-188453469.96"
"002566","益盛药业","2014-12-31","A","-592063521.12"
"002566","益盛药业","2015-12-31","A","-324292066.51"
"002566","益盛药业","2016-12-31","A","-17522393.44"
"002566","益盛药业","2017-12-31","A","270654341.96"
"002566","益盛药业","2018-12-31","A","167318427.92"
"002566","益盛药业","2019-12-31","A","210871994.83"
"002566","益盛药业","2020-12-31","A","203514966.83"
"002566","益盛药业","2021-12-31","A","215100714.73"
"002566","益盛药业","2022-12-31","A","145856177.19"
"002581","万昌科技","2011-12-31","A","74426515.06"
"002581","万昌科技","2012-12-31","A","63035343.84"
"002581","万昌科技","2013-12-31","A","83132883.27"
"002581","万昌科技","2014-12-31","A","80108148.74"
"002581","未名医药","2015-12-31","A","137728784.12"
"002581","未名医药","2016-12-31","A","169315097.84"
"002581","未名医药","2017-12-31","A","271106655.26"
"002581","未名医药","2018-12-31","A","74456075.43"
"002581","未名医药","2019-12-31","A","48414581.64"
"002581","未名医药","2020-12-31","A","18510199.59"
"002581","未名医药","2021-12-31","A","-46015293.51"
"002581","未名医药","2022-12-31","A","-54485087.46"
"002603","以岭药业","2011-12-31","A","-408486085.35"
"002603","以岭药业","2012-12-31","A","70128569.03"
"002603","以岭药业","2013-12-31","A","55322427.51"
"002603","以岭药业","2014-12-31","A","105904047.40"
"002603","以岭药业","2015-12-31","A","131877728.33"
"002603","以岭药业","2016-12-31","A","631641569.69"
"002603","以岭药业","2017-12-31","A","114652887.82"
"002603","以岭药业","2018-12-31","A","72366629.73"
"002603","以岭药业","2019-12-31","A","68925449.94"
"002603","以岭药业","2020-12-31","A","1586172733.63"
"002603","以岭药业","2021-12-31","A","528693714.52"
"002603","以岭药业","2022-12-31","A","3487736416.11"
"002644","佛慈制药","2011-12-31","A","2426031.00"
"002644","佛慈制药","2012-12-31","A","-11016692.59"
"002644","佛慈制药","2013-12-31","A","-10474439.34"
"002644","佛慈制药","2014-12-31","A","93746664.63"
"002644","佛慈制药","2015-12-31","A","64114416.35"
"002644","佛慈制药","2016-12-31","A","56901044.93"
"002644","佛慈制药","2017-12-31","A","66423062.38"
"002644","佛慈制药","2018-12-31","A","36663112.05"
"002644","佛慈制药","2019-12-31","A","47822985.37"
"002644","佛慈制药","2020-12-31","A","62888162.80"
"002644","佛慈制药","2021-12-31","A","11854642.44"
"002644","佛慈制药","2022-12-31","A","72369956.27"
"002653","海思科","2011-12-31","A","260794014.85"
"002653","海思科","2012-12-31","A","464751585.40"
"002653","海思科","2013-12-31","A","568414763.43"
"002653","海思科","2014-12-31","A","502568128.63"
"002653","海思科","2015-12-31","A","443027933.01"
"002653","海思科","2016-12-31","A","426111876.39"
"002653","海思科","2017-12-31","A","391810909.97"
"002653","海思科","2018-12-31","A","472607295.01"
"002653","海思科","2019-12-31","A","764259511.88"
"002653","海思科","2020-12-31","A","206207636.18"
"002653","海思科","2021-12-31","A","35801459.91"
"002653","海思科","2022-12-31","A","94546036.93"
"002675","东诚生化","2012-12-31","A","44535233.60"
"002675","东诚生化","2013-12-31","A","-20602529.23"
"002675","东诚药业","2014-12-31","A","52001639.55"
"002675","东诚药业","2015-12-31","A","66687654.04"
"002675","东诚药业","2016-12-31","A","196281214.16"
"002675","东诚药业","2017-12-31","A","208935413.18"
"002675","东诚药业","2018-12-31","A","493063071.75"
"002675","东诚药业","2019-12-31","A","696375864.08"
"002675","东诚药业","2020-12-31","A","572576712.65"
"002675","东诚药业","2021-12-31","A","943581205.86"
"002675","东诚药业","2022-12-31","A","996537274.70"
"002680","黄海机械","2012-12-31","A","74541439.69"
"002680","黄海机械","2013-12-31","A","19316112.88"
"002680","黄海机械","2014-12-31","A","17383285.78"
"002680","黄海机械","2015-12-31","A","187142286.08"
"002680","长生生物","2016-12-31","A","296518991.50"
"002680","长生生物","2017-12-31","A","485890140.83"
"002688","金河生物","2012-12-31","A","88806099.99"
"002688","金河生物","2013-12-31","A","148323143.86"
"002688","金河生物","2014-12-31","A","-58016150.68"
"002688","金河生物","2015-12-31","A","214966344.15"
"002688","金河生物","2016-12-31","A","292411555.48"
"002688","金河生物","2017-12-31","A","27253028.88"
"002688","金河生物","2018-12-31","A","117174643.71"
"002688","金河生物","2019-12-31","A","282185997.03"
"002688","金河生物","2020-12-31","A","258079960.72"
"002688","金河生物","2021-12-31","A","152978505.57"
"002688","金河生物","2022-12-31","A","124471194.04"
"002693","双成药业","2012-12-31","A","80217906.74"
"002693","双成药业","2013-12-31","A","56433125.90"
"002693","双成药业","2014-12-31","A","51000684.37"
"002693","双成药业","2015-12-31","A","46238560.78"
"002693","双成药业","2016-12-31","A","38646854.39"
"002693","双成药业","2017-12-31","A","-22537292.50"
"002693","双成药业","2018-12-31","A","46839432.27"
"002693","双成药业","2019-12-31","A","66584747.07"
"002693","双成药业","2020-12-31","A","-10501850.45"
"002693","双成药业","2021-12-31","A","23553573.54"
"002693","双成药业","2022-12-31","A","25217762.02"
"002728","台城制药","2014-12-31","A","57348296.78"
"002728","台城制药","2015-12-31","A","68867455.47"
"002728","特一药业","2016-12-31","A","101296691.27"
"002728","特一药业","2017-12-31","A","102956107.32"
"002728","特一药业","2018-12-31","A","187969540.98"
"002728","特一药业","2019-12-31","A","221644491.09"
"002728","特一药业","2020-12-31","A","168985866.48"
"002728","特一药业","2021-12-31","A","256814750.48"
"002728","特一药业","2022-12-31","A","371658160.26"
"002737","葵花药业","2014-12-31","A","403225247.89"
"002737","葵花药业","2015-12-31","A","125840223.36"
"002737","葵花药业","2016-12-31","A","341231457.68"
"002737","葵花药业","2017-12-31","A","558770770.99"
"002737","葵花药业","2018-12-31","A","866207292.09"
"002737","葵花药业","2019-12-31","A","981327677.71"
"002737","葵花药业","2020-12-31","A","1169867011.53"
"002737","葵花药业","2021-12-31","A","865229464.30"
"002737","葵花药业","2022-12-31","A","1970785872.00"
"002750","龙津药业","2014-12-31","A","70162986.52"
"002750","龙津药业","2015-12-31","A","70185159.14"
"002750","龙津药业","2016-12-31","A","104238688.03"
"002750","龙津药业","2017-12-31","A","58057429.26"
"002750","龙津药业","2018-12-31","A","31698797.10"
"002750","龙津药业","2019-12-31","A","4043279.31"
"002750","龙津药业","2020-12-31","A","-6776928.51"
"002750","龙津药业","2021-12-31","A","-14804223.13"
"002750","龙津药业","2022-12-31","A","-14443094.88"
"002755","东方新星","2015-12-31","A","-802677.82"
"002755","东方新星","2016-12-31","A","16729532.15"
"002755","东方新星","2017-12-31","A","-50301671.65"
"002755","东方新星","2018-12-31","A","497158803.95"
"002755","奥赛康","2019-12-31","A","534615973.90"
"002755","奥赛康","2020-12-31","A","580383967.84"
"002755","奥赛康","2021-12-31","A","567707650.56"
"002755","奥赛康","2022-12-31","A","-52814933.61"
"002773","康弘药业","2015-12-31","A","481971711.96"
"002773","康弘药业","2016-12-31","A","846345107.67"
"002773","康弘药业","2017-12-31","A","766862498.03"
"002773","康弘药业","2018-12-31","A","350884404.93"
"002773","康弘药业","2019-12-31","A","812145677.98"
"002773","康弘药业","2020-12-31","A","273315485.36"
"002773","康弘药业","2021-12-31","A","494114176.33"
"002773","康弘药业","2022-12-31","A","925153384.75"
"002793","东音股份","2016-12-31","A","72742004.88"
"002793","东音股份","2017-12-31","A","102274961.14"
"002793","东音股份","2018-12-31","A","114115186.36"
"002793","东音股份","2019-12-31","A","116330261.33"
"002793","罗欣药业","2020-12-31","A","-32397977.67"
"002793","罗欣药业","2021-12-31","A","120632955.51"
"002793","罗欣药业","2022-12-31","A","-939126902.89"
"002817","黄山胶囊","2016-12-31","A","32526938.14"
"002817","黄山胶囊","2017-12-31","A","44423824.54"
"002817","黄山胶囊","2018-12-31","A","27523879.86"
"002817","黄山胶囊","2019-12-31","A","52028243.84"
"002817","黄山胶囊","2020-12-31","A","62711557.61"
"002817","黄山胶囊","2021-12-31","A","86089406.99"
"002817","黄山胶囊","2022-12-31","A","83016820.72"
"002821","凯莱英","2016-12-31","A","278355646.13"
"002821","凯莱英","2017-12-31","A","196400310.25"
"002821","凯莱英","2018-12-31","A","415060930.67"
"002821","凯莱英","2019-12-31","A","600867843.92"
"002821","凯莱英","2020-12-31","A","569291589.49"
"002821","凯莱英","2021-12-31","A","113150121.36"
"002821","凯莱英","2022-12-31","A","3286910705.82"
"002826","易明医药","2016-12-31","A","57179401.35"
"002826","易明医药","2017-12-31","A","77288006.88"
"002826","易明医药","2018-12-31","A","13313864.60"
"002826","易明医药","2019-12-31","A","59202426.13"
"002826","易明医药","2020-12-31","A","101735689.50"
"002826","易明医药","2021-12-31","A","109522210.40"
"002826","易明医药","2022-12-31","A","68453222.30"
"002864","盘龙药业","2017-12-31","A","28449113.42"
"002864","盘龙药业","2018-12-31","A","46846106.88"
"002864","盘龙药业","2019-12-31","A","67886531.13"
"002864","盘龙药业","2020-12-31","A","92238027.19"
"002864","盘龙药业","2021-12-31","A","116035587.65"
"002864","盘龙药业","2022-12-31","A","125362160.61"
"002868","绿康生化","2017-12-31","A","96109559.05"
"002868","绿康生化","2018-12-31","A","83697141.30"
"002868","绿康生化","2019-12-31","A","74087742.26"
"002868","绿康生化","2020-12-31","A","90720874.01"
"002868","绿康生化","2021-12-31","A","35170418.50"
"002868","绿康生化","2022-12-31","A","-8833005.89"
